1,9756.0,14.587666023048376,9783.0
2,9757.0,20.06987792688336,9784.0
3,9754.6,18.2931681236466,9789.0
4,9798.0,17.69745744450315,9818.0
5,9761.8,18.69117438792972,9791.0
6,297.8,5.775811631277461,309.0
7,181.6,22.141364004956873,221.0
8,174.8,24.391801901458614,210.0
9,220.8,9.108238029388561,228.0
10,203.2,34.95940502926216,251.0
11,90.4,8.890444308357148,102.0
12,71.6,3.6660605559646724,78.0
13,87.2,4.995998398718719,92.0
14,2452.2,4.578209256903839,2461.0
15,2425.2,13.13620949893842,2446.0
16,2428.6,8.97997772825746,2446.0
17,2425.4,12.595237195067032,2443.0
18,159.2,10.166612021711067,176.0
19,73.4,12.109500402576483,87.0
20,104.6,9.971960689854328,120.0
21,88.6,4.409081537009721,97.0
22,10168.8,34.07286310247497,10225.0
23,10167.4,19.683495624507348,10199.0
24,10172.8,14.918444959177213,10189.0
25,10167.4,23.904811231214524,10203.0
26,10171.8,36.471358625639375,10242.0
27,222.6,13.979985693841035,249.0
28,207.6,23.40598214132447,248.0
29,299.2,26.324133414036634,339.0
30,324.6,19.116485032557634,358.0
31,211.2,43.96998976574818,279.0
31,225.8,35.02227862375605,289.0
32,124.4,4.63033476111609,130.0
33,98.8,11.214276615100948,120.0
34,95.6,6.499230723708769,106.0
35,6044.4,14.291256067959877,6065.0
36,6032.4,19.540726700918775,6054.0
37,6038.8,21.87601426220051,6065.0
38,6035.8,18.626862323000083,6055.0
39,199.4,13.965672200076874,217.0
40,145.4,12.579348154813111,166.0
41,188.2,9.47417542586161,204.0
42,262.6,8.546344247688598,273.0
43,5133.2,18.475930287809597,5166.0
44,5125.8,32.046216625367805,5188.0
45,5136.4,13.016912076218386,5147.0
46,5122.0,16.3707055437449,5143.0
47,5127.4,18.958902921846505,5151.0
48,3104.8,12.432216214336044,3128.0
49,3108.0,7.483314773547883,3118.0
50,3104.8,10.244998779892558,3122.0
51,3063.0,11.696153213770756,3078.0
52,3064.4,4.409081537009721,3071.0
53,3067.8,19.3225257148231,3089.0
54,3076.0,11.40175425099138,3091.0
